Timestamp,AccelerometerX,AccelerometerY,AccelerometerZ,Timestamp,GyroscopeX,GyroscopeY,GyroscopeZ
5572,-39.23,-7.66,-31.8,5572,2.03,8.73,-0.62
5582,-39.23,37.63,21.36,5582,5.29,8.73,-0.66
5592,-39.23,39.23,39.23,5592,4.62,8.73,0.89
5602,-39.23,28.7,39.23,5602,4.8,7.56,2.24
5612,-33.28,-19.27,39.23,5612,1.44,-5.19,1.82
5622,-37.36,-39.23,39.23,5622,-0.06,-8.73,-0.56
5632,-39.23,-37.61,4.99,5632,-2.37,-8.73,-4.47
5642,-38.95,-0.16,-1.94,5642,-4.37,-8.73,-6.65
5652,-37.27,33.4,9.76,5652,-3.69,-8.73,-6.61
5662,-32.78,39.23,-2.91,5662,-0.74,-8.73,-4.49
5672,-25.45,39.23,-39.23,5672,2.54,-8.73,-0.89
5682,-15.68,38.18,-39.23,5682,3.26,-8.73,2.15
5692,-7.17,1.67,-39.23,5692,0.59,-7.52,3.07
5702,-1.54,-18.3,-39.23,5702,-2.78,-3.39,1.94
5712,-0.02,-13.76,-39.23,5712,-3.64,-0.23,0.67
5722,-0.5,-7.47,-39.23,5722,-2.27,1.33,0.25
5732,-1.55,-9.38,-29.98,5732,-0.22,1.92,0.09
5742,-2.68,-9.58,-18.27,5742,1.24,2.1,-0.32
5752,-3,-5.64,-8.8,5752,1.69,1.95,-0.79
5762,-2.57,1.5,-1.86,5762,1.77,1.55,-1.01
5772,-1.82,6.53,2.91,5772,1.51,0.96,-0.94
5782,-1.1,7.77,4.12,5782,1.03,0.31,-0.73
5792,-0.3,7.39,2.83,5792,0.57,-0.25,-0.52
5802,0.43,6.28,0.64,5802,0.17,-0.69,-0.32
5812,0.75,5.07,-2.42,5812,-0.21,-1.02,-0.19
5822,1.17,5.33,-5.59,5822,-0.58,-1.2,-0.1
5832,1.18,7.48,-8.69,5832,-0.89,-1.27,0.07
5842,1.24,5.86,-12.52,5842,-1.1,-1.2,0.33
5852,0.83,2.48,-15.3,5852,-1,-1,0.46
5862,0.32,-0.86,-16.33,5862,-0.8,-0.71,0.42
5872,-0.34,-2.83,-14.88,5872,-0.46,-0.44,0.26
5882,-0.93,-3.77,-12.56,5882,-0.01,-0.3,0.04
5892,-1.1,-3.1,-11.15,5892,0.42,-0.26,-0.19
5902,-1.21,-0.97,-9.85,5902,0.72,-0.27,-0.38
5912,-1.28,0.74,-8.99,5912,0.84,-0.32,-0.48
5922,-1.15,1.72,-8.86,5922,0.9,-0.39,-0.53
5932,-1.12,3.2,-9.61,5932,0.88,-0.43,-0.54
5942,-0.99,4.31,-10.16,5942,0.74,-0.42,-0.51
5952,-0.74,5.88,-10.95,5952,0.53,-0.38,-0.42
5962,-0.59,7.1,-11.31,5962,0.28,-0.3,-0.27
5972,-0.62,6.9,-10.79,5972,0.03,-0.22,-0.09
5982,-0.68,5.83,-10.28,5982,-0.18,-0.18,0.07
5992,-0.91,4.6,-9.64,5992,-0.33,-0.16,0.18
6002,-1.07,3.24,-8.89,6002,-0.35,-0.18,0.24
6012,-1.2,2.08,-8.34,6012,-0.36,-0.23,0.25
6022,-1.41,1.26,-7.63,6022,-0.3,-0.31,0.23
6032,-1.31,0.6,-7.16,6032,-0.19,-0.41,0.18
6042,-1.33,0.28,-7.51,6042,-0.12,-0.53,0.12
6052,-1.22,0.21,-8.37,6052,-0.07,-0.61,0.05
6062,-1.16,0.21,-8.93,6062,-0.04,-0.66,-0.03
6072,-1.03,0.6,-9.57,6072,-0.02,-0.68,-0.09
6082,-0.92,1.03,-10.14,6082,0.01,-0.67,-0.13
6092,-0.92,1.32,-10.44,6092,0.07,-0.64,-0.15
6102,-0.98,1.77,-10.63,6102,0.1,-0.6,-0.16
6112,-0.84,2.29,-10.8,6112,0.13,-0.54,-0.15
6122,-0.91,2.66,-10.86,6122,0.15,-0.49,-0.13
6132,-0.93,2.76,-11.16,6132,0.11,-0.42,-0.1
6142,-1.07,3.07,-10.92,6142,0.09,-0.33,-0.08
6152,-1.18,3.48,-10.15,6152,0.11,-0.28,-0.03
6162,-1.35,3.85,-9.41,6162,0.14,-0.26,0.04
6172,-1.58,4.47,-8.65,6172,0.17,-0.28,0.13
6182,-1.83,5.92,-7.28,6182,0.13,-0.34,0.25
6192,-2.28,7.28,-5.61,6192,0.1,-0.48,0.43
6202,-2.81,8.06,-5.02,6202,0.03,-0.7,0.68
6212,-3.39,8.21,-5.2,6212,-0.15,-0.92,0.94
6222,-4.85,5.38,-5.73,6222,-0.57,-1.18,1.14
6232,-5.37,1.97,-9.87,6232,-1.36,-1.38,1.13
6242,-5.62,2.31,-14.92,6242,-1.81,-1.44,1.01
6252,-3.27,8.95,-23.75,6252,-1.7,-1.41,1.06
6262,1.06,19.35,-39.23,6262,-0.72,-1.02,1.64
6272,4.56,24.14,-39.23,6272,0.94,0.44,2.83
6282,-0.36,12.67,-39.23,6282,2.11,3.78,3.94
6292,-7.89,-10.59,-39.23,6292,2.55,8.11,4.02
6302,-25.17,-29.22,-39.23,6302,1.45,8.73,2.68
6312,-39.23,-33.02,-39.23,6312,1.27,8.73,0.91
6322,-39.23,-14.38,-39.23,6322,1.6,8.73,-0.54
6332,-39.23,13.71,-23.33,6332,2.27,8.73,-0.82
6342,-39.23,36.12,39.23,6342,3.53,8.73,-0.23
6352,-39.23,27.97,39.23,6352,3.65,8.73,0.69
6362,-39.23,7.65,39.23,6362,3.44,3.46,1.29
6372,-39.23,-37.49,39.23,6372,0.28,-8.73,-0.25
6382,-39.23,-34.49,39.23,6382,-1.46,-8.73,-3.05
6392,-39.23,-15.14,-14.32,6392,-4.16,-8.73,-6.12
6402,-39.23,16.17,-6.87,6402,-5.28,-8.73,-7.47
6412,-39.23,39.23,0.99,6412,-3.52,-8.73,-6.82
6422,-39.23,39.23,-18.85,6422,0.28,-8.73,-4.43
6432,-28.98,39.23,-39.23,6432,3.13,-8.73,-0.9
6442,-19.18,29.99,-39.23,6442,2.29,-8.73,1.62
6452,-8.5,0.64,-39.23,6452,-0.02,-7.36,2.01
6462,-0.14,-7.38,-39.23,6462,-1.88,-3.2,1.13
6472,0.66,-3.21,-39.23,6472,-1.95,-0.1,0.6
6482,-0.53,-2.66,-39.23,6482,-0.31,1.87,0.53
6492,-2.5,-2.25,-39.23,6492,1.02,3.1,0.44
6502,-4.76,-3.1,-26.1,6502,1.26,3.92,0.27
6512,-6.02,-1.88,-13.27,6512,1.06,4.19,0.02
6522,-6.02,0.66,-0.58,6522,0.93,3.97,-0.11
6532,-5.1,2.7,10.13,6532,0.98,3.23,-0.11
6542,-3.9,3.85,15.42,6542,0.84,2.15,-0.02
6552,-2.83,3.04,15.45,6552,0.53,1.02,0.06
6562,-2.18,2.43,12.4,6562,0.11,0.03,0.07
6572,-1.79,1.89,7.5,6572,-0.27,-0.74,0.04
6582,-1.44,2.08,2.48,6582,-0.56,-1.29,-0.01
6592,-1.12,3.17,-2.98,6592,-0.69,-1.63,-0.02
6602,-0.41,3.93,-8.52,6602,-0.57,-1.76,0.04
6612,-0.12,4.69,-14.66,6612,-0.23,-1.65,0.16
6622,0.05,2.87,-18.58,6622,-0.08,-1.3,0.24
6632,-0.06,1.07,-20.05,6632,-0.01,-0.83,0.19
6642,-0.43,0.65,-18.85,6642,-0.05,-0.36,0.07
6652,-0.87,0.96,-15.23,6652,0.04,-0.02,-0.03
6662,-1.31,1.41,-11.48,6662,0.25,0.1,-0.09
6672,-1.58,2.13,-10.12,6672,0.39,0.09,-0.12
6682,-1.74,2.3,-9.08,6682,0.44,0.07,-0.14
6692,-1.75,2.7,-8.04,6692,0.37,0,-0.17
6702,-1.61,3.8,-8.06,6702,0.25,-0.1,-0.17
6712,-1.38,4.39,-8.34,6712,0.1,-0.16,-0.11
6722,-1.24,4.45,-8.21,6722,-0.03,-0.21,-0.04
6732,-1.11,4.29,-8.32,6732,-0.14,-0.27,0.02
6742,-1.08,3.79,-8.59,6742,-0.19,-0.31,0.09
6752,-1.09,2.66,-8.84,6752,-0.24,-0.33,0.12
6762,-1.02,1.72,-8.91,6762,-0.27,-0.34,0.1
6772,-1.12,1.17,-8.32,6772,-0.24,-0.36,0.06
6782,-1.11,1.16,-8.05,6782,-0.16,-0.42,0.02
6792,-1.09,1.16,-8.12,6792,-0.05,-0.49,-0.01
6802,-1.11,1.25,-8.55,6802,0.01,-0.55,-0.03
6812,-1.17,1.02,-8.63,6812,0.03,-0.59,-0.06
6822,-1.11,0.9,-8.79,6822,0.06,-0.64,-0.11
6832,-1.14,1.36,-9.21,6832,0.08,-0.68,-0.14
6842,-1.14,2.13,-9.37,6842,0.15,-0.68,-0.15
6852,-1.12,3.12,-9.64,6852,0.18,-0.68,-0.13
6862,-1.19,3.55,-9.7,6862,0.15,-0.67,-0.08
6872,-1.32,3.53,-9.96,6872,0.05,-0.64,-0.04
6882,-1.45,3.71,-9.76,6882,-0.04,-0.61,-0.01
6892,-1.65,3.76,-8.97,6892,-0.07,-0.6,0.03
6902,-1.93,4.08,-7.84,6902,-0.02,-0.64,0.09
6912,-2.15,4.79,-6.93,6912,0,-0.74,0.16
6922,-2.46,5.17,-6.27,6922,0.01,-0.87,0.27
6932,-2.78,5.1,-6.25,6932,-0.01,-1.04,0.39
6942,-3.07,5.83,-6.72,6942,-0.03,-1.19,0.5
6952,-3.9,6.88,-8.15,6952,-0.28,-1.34,0.67
6962,-4.95,6.02,-10.59,6962,-0.83,-1.43,0.86
6972,-5.89,4.97,-14.46,6972,-1.44,-1.48,0.96
6982,-5.21,7.86,-21.95,6982,-2.12,-1.51,1.01
6992,-2.06,18.21,-39.23,6992,-2.13,-1.15,1.39
7002,1.45,27.68,-39.23,7002,-1.7,0.15,2.37
7012,-1.1,26.72,-39.23,7012,-1.7,2.69,3.61
7022,-6.3,14.77,-39.23,7022,-1.73,6.26,4.62
7032,-18.02,-4.53,-39.23,7032,-1.63,8.73,4.86
7042,-38.31,-20.73,-39.23,7042,-0.84,8.73,4.24
7052,-39.23,-22.73,-39.23,7052,2.61,8.73,3.22
7062,-39.23,-17.92,-26.77,7062,3.98,8.73,1.61
7072,-39.23,9.71,39.23,7072,7.31,8.73,0.38
7082,-39.23,38.15,39.23,7082,8.73,8.73,0.33
7092,-34.49,31.85,39.23,7092,7.22,4.43,1.3
7102,-31.94,-16.21,39.23,7102,3.45,-6.64,1.16
7112,-39.23,-36.87,39.23,7112,0.38,-8.73,-1.16
7122,-39.23,-19.5,13.38,7122,-3.06,-8.73,-4.11
7132,-39.23,13.17,4.31,7132,-4.98,-8.73,-5.61
7142,-39.23,35.46,2.29,7142,-4.12,-8.73,-5.27
7152,-39.23,39.23,-19.75,7152,-2.02,-8.73,-3.47
7162,-31.62,39.23,-39.23,7162,-0.15,-8.73,-0.99
7172,-21.75,27.49,-39.23,7172,-0.43,-8.73,0.91
7182,-13.25,8.44,-39.23,7182,-1.39,-8.11,1.35
7192,-2.93,0.12,-39.23,7192,-1.8,-4.24,0.98
7202,0.11,2.3,-39.23,7202,-1.26,-1.01,0.71
7212,-0.83,2.2,-39.23,7212,-0.24,1.3,0.76
7222,-2.77,0.23,-39.23,7222,0.97,2.86,0.72
7232,-4.92,1.23,-30.03,7232,1.61,3.84,0.62
7242,-7.12,1.27,-12.69,7242,1.71,4.23,0.53
7252,-8.05,1.15,3.96,7252,1.34,3.92,0.41
7262,-7.63,0.75,17.12,7262,0.89,2.84,0.31
7272,-6.02,-0.04,21.89,7272,0.49,1.48,0.22
7282,-4.41,0.19,18.7,7282,0.11,0.13,0.13
7292,-3.13,0.87,11.22,7292,-0.22,-0.9,0.05
7302,-2.07,3.03,4.13,7302,-0.62,-1.55,0
7312,-1.23,4.81,-3.05,7312,-0.88,-1.91,0.06
7322,-0.47,5.14,-10.46,7322,-0.9,-1.99,0.18
7332,-0.15,4.25,-17.31,7332,-0.73,-1.75,0.31
7342,-0.16,1.33,-21.39,7342,-0.5,-1.27,0.35
7352,-0.77,-1.11,-21.75,7352,-0.26,-0.69,0.23
7362,-1.43,-2.11,-19.49,7362,0,-0.19,0.02
7372,-2.21,-1.37,-15.44,7372,0.39,0.16,-0.21
7382,-2.67,0.51,-12.28,7382,0.68,0.29,-0.36
7392,-2.89,1.26,-10.84,7392,0.79,0.31,-0.44
7402,-2.76,2.13,-9.85,7402,0.8,0.31,-0.53
7412,-2.53,3.72,-8.7,7412,0.73,0.28,-0.56
7422,-2.13,5.11,-8.2,7422,0.58,0.22,-0.52
7432,-1.86,6.2,-8.22,7432,0.45,0.17,-0.42
7442,-1.56,6.57,-8.09,7442,0.25,0.13,-0.28
7452,-1.41,6.48,-7.69,7452,0.08,0.1,-0.14
7462,-1.5,5.98,-7.28,7462,-0.13,0.06,-0.01
7472,-1.56,4.54,-6.56,7472,-0.27,0,0.1
7482,-1.89,3.22,-5.9,7482,-0.33,-0.1,0.13
7492,-2.1,2.61,-5,7492,-0.28,-0.23,0.13
7502,-2.32,2.09,-4.44,7502,-0.25,-0.42,0.12
7512,-2.3,1.66,-5.02,7512,-0.21,-0.61,0.07
7522,-2.16,1.62,-6.25,7522,-0.17,-0.77,0.02
7532,-1.9,2.01,-7.99,7532,-0.17,-0.85,-0.02
7542,-1.64,2.39,-8.9,7542,-0.16,-0.87,-0.04
7552,-1.39,3.14,-9.85,7552,-0.2,-0.85,-0.03
7562,-1.19,3.5,-10.79,7562,-0.25,-0.79,0
7572,-1.18,3.33,-11.21,7572,-0.27,-0.69,0.04
7582,-1.41,2.86,-11.7,7582,-0.28,-0.58,0.07
7592,-1.6,2.45,-11.61,7592,-0.24,-0.47,0.08
7602,-1.98,2.28,-11.41,7602,-0.16,-0.38,0.07
7612,-2.23,1.79,-10.7,7612,-0.03,-0.31,0.04
7622,-2.46,1.82,-9.84,7622,0.12,-0.27,0.01
7632,-2.55,2.25,-9.29,7632,0.26,-0.28,-0.02
7642,-2.52,2.71,-9.29,7642,0.32,-0.29,-0.03
7652,-2.45,3.18,-9.7,7652,0.31,-0.27,-0.04
7662,-2.41,3.78,-9.61,7662,0.26,-0.25,-0.02
7672,-2.31,4.34,-9.16,7672,0.26,-0.23,0.03
7682,-2.29,5.12,-8.01,7682,0.35,-0.26,0.13
7692,-2.32,5.36,-6.78,7692,0.59,-0.36,0.29
7702,-2.47,5.26,-6.95,7702,0.73,-0.5,0.44
7712,-2.58,5.32,-8.28,7712,0.72,-0.61,0.59
7722,-2.82,4.74,-10.61,7722,0.39,-0.62,0.73
7732,-3.54,1.9,-12.23,7732,-0.17,-0.54,0.8
7742,-3.82,-0.14,-14.96,7742,-0.77,-0.41,0.69
7752,-3.21,2.45,-19.22,7752,-1.02,-0.26,0.54
7762,-0.95,9.56,-28.22,7762,-0.72,0.04,0.64
7772,2.56,19.77,-39.23,7772,0,0.79,1.23
7782,3.26,25.01,-39.23,7782,0.58,2.53,2.33
7792,-2.69,15.87,-39.23,7792,-0.19,5.37,3.33
7802,-12.71,-0.74,-39.23,7802,-1.21,8.73,3.69
7812,-27.94,-14.56,-39.23,7812,-2.53,8.73,3.3
7822,-39.23,-24.01,-39.23,7822,-2.44,8.73,2.57
7832,-39.23,-25.96,-25.55,7832,-1.35,8.73,1.51
7842,-39.23,-11.36,18.04,7842,2.76,8.73,0.5
7852,-39.23,15.08,39.23,7852,8.44,8.73,-0.05
7862,-28.54,30.52,39.23,7862,8.73,6.63,0.23
7872,-23.28,1.65,39.23,7872,5.19,-3.05,0.58
7882,-28.19,-24.48,39.23,7882,2.53,-8.73,-0.67
7892,-30.1,-26.15,14.62,7892,-1.27,-8.73,-3.05
7902,-31.29,-1.74,0.48,7902,-4.48,-8.73,-5.11
7912,-29.73,31.41,5.01,7912,-4.53,-8.73,-5.44
7922,-24.98,39.23,-12.32,7922,-2.09,-8.73,-3.7
7932,-16.01,39.23,-39.23,7932,0.59,-8.73,-0.33
7942,-7.97,37.92,-39.23,7942,0.24,-8.73,2.37
7952,-2.84,4.16,-39.23,7952,-1.17,-5.43,3.08
7962,1.21,-14.21,-39.23,7962,-3.29,-1.11,2.13
7972,-0.27,-9.01,-39.23,7972,-3.03,1.7,1.2
7982,-1.95,-6.55,-39.23,7982,-1.25,3,1
7992,-4.13,-11.19,-23.08,7992,0.96,3.47,0.81
8002,-5.4,-13.8,-7.81,8002,2.32,3.29,0.22
8012,-5.1,-9.7,3.18,8012,2.77,2.71,-0.47
8022,-4.15,-0.81,11.13,8022,2.56,1.73,-0.92
8032,-2.48,5.95,13.01,8032,2.02,0.69,-0.94
8042,-0.64,9.2,9.14,8042,1.37,-0.2,-0.73
8052,0.65,10.14,3.71,8052,0.68,-0.82,-0.41
8062,1.27,8.37,-0.47,8062,-0.03,-1.16,-0.13
8072,1.42,7.62,-3.61,8072,-0.65,-1.35,0.05
8082,1.27,9.19,-7.21,8082,-1.29,-1.44,0.24
8092,1.11,8.88,-11.6,8092,-1.62,-1.4,0.53
8102,0.31,4.56,-15.22,8102,-1.62,-1.18,0.75
8112,-1.02,-0.56,-15.48,8112,-1.36,-0.88,0.73
8122,-2.13,-4.28,-13.29,8122,-0.99,-0.67,0.5
8132,-2.44,-4.86,-11.05,8132,-0.29,-0.6,0.14
8142,-2.32,-3.14,-10.35,8142,0.3,-0.62,-0.14
8152,-2.11,-1.16,-10.59,8152,0.7,-0.63,-0.35
8162,-1.68,1.32,-10.49,8162,0.84,-0.61,-0.49
8172,-1.47,3.22,-10.76,8172,0.81,-0.59,-0.53
8182,-1.13,4.38,-10.93,8182,0.76,-0.54,-0.52
8192,-1.05,5.36,-10.98,8192,0.57,-0.47,-0.45
8202,-0.91,5.47,-10.64,8202,0.34,-0.39,-0.37
8212,-0.91,5.9,-10.13,8212,0.08,-0.33,-0.29
8222,-0.91,6,-9.38,8222,-0.14,-0.27,-0.18
8232,-1.07,5.32,-7.97,8232,-0.31,-0.26,-0.08
8242,-1.48,4.44,-6.03,8242,-0.33,-0.35,0
8252,-1.76,3.52,-5.05,8252,-0.29,-0.51,0.06
8262,-1.98,2.67,-4.64,8262,-0.21,-0.69,0.07
8272,-2.16,1.92,-5.02,8272,-0.16,-0.89,0.05
8282,-2.14,1.57,-6.36,8282,-0.11,-1.05,0
8292,-2.03,1.87,-8.09,8292,-0.09,-1.14,-0.05
8302,-1.81,2.26,-9.91,8302,-0.15,-1.15,-0.08
8312,-1.63,2.62,-11.07,8312,-0.23,-1.07,-0.09
8322,-1.67,2.91,-10.86,8322,-0.28,-0.99,-0.09
8332,-1.8,3.01,-11,8332,-0.27,-0.94,-0.07
8342,-1.92,2.56,-11.35,8342,-0.16,-0.86,-0.06
8352,-2.04,2.23,-11.77,8352,-0.07,-0.77,-0.07
8362,-2.01,2.41,-11.99,8362,-0.02,-0.65,-0.11
8372,-2.04,2.87,-12.06,8372,0.03,-0.54,-0.12
8382,-2.08,3.38,-11.4,8382,0.1,-0.43,-0.11
8392,-2.13,3.93,-10.75,8392,0.15,-0.36,-0.07
8402,-2.14,4.4,-9.79,8402,0.21,-0.32,-0.02
8412,-2.29,5.3,-8.86,8412,0.23,-0.31,0.07
8422,-2.61,5.69,-7.66,8422,0.21,-0.37,0.2
8432,-2.97,5.5,-7.54,8432,0.07,-0.47,0.33
8442,-3.4,5.55,-7.79,8442,-0.09,-0.56,0.43
8452,-4.27,6.34,-8.19,8452,-0.38,-0.67,0.58
8462,-5.11,5.68,-10.38,8462,-0.98,-0.81,0.72
8472,-4.83,7.27,-16.4,8472,-1.59,-0.86,0.82
8482,-3.11,14.1,-26.03,8482,-1.69,-0.68,1.11
8492,-0.42,22.63,-39.23,8492,-1.29,-0.1,1.82
8502,2.28,28.28,-39.23,8502,-0.92,1.32,2.97
8512,-0.08,23.65,-39.23,8512,-1.34,3.84,4.19
8522,-8.37,9.87,-39.23,8522,-1.5,7.31,5.12
8532,-22.78,-12.14,-39.23,8532,-2.48,8.73,5.2
8542,-39.23,-31.28,-39.23,8542,-2.53,8.73,4.48
8552,-39.23,-39.23,-39.23,8552,-1.34,8.73,2.92
8562,-39.23,-30.73,0.06,8562,2.45,8.73,0.66
8572,-39.23,8.06,39.23,8572,7.91,8.73,-0.62
8582,-36.74,39.23,39.23,8582,8.73,8.73,-0.16
8592,-30.1,12.13,39.23,8592,6.17,-1.67,0.76
8602,-36.09,-29.81,39.23,8602,3.57,-8.73,-0.3
8612,-39.23,-39.23,20.48,8612,0.16,-8.73,-3.23
8622,-39.23,-11.88,4.02,8622,-3.39,-8.73,-6.11
8632,-39.23,36.36,7.98,8632,-3.75,-8.73,-6.87
8642,-34.36,39.23,-22.41,8642,-0.68,-8.73,-4.31
8652,-18.42,39.23,-39.23,8652,2.37,-8.73,0.44
8662,-6.9,39.23,-39.23,8662,1.9,-8.73,3.53
8672,1.43,2.62,-39.23,8672,-2.32,-3.18,4.04
8682,1.76,-9.01,-39.23,8682,-4.83,1.83,3.04
8692,-3.51,-6.04,-39.23,8692,-3.4,4.72,2.67
8702,-8.43,-13.17,-39.23,8702,-0.54,5.97,2.52
8712,-11.46,-16.56,-23.97,8712,2.09,6.53,1.85
8722,-11.69,-11.7,-1.24,8722,2.98,6.35,0.96
8732,-9.22,-2.55,15.86,8732,2.87,5.34,0.35
8742,-5.96,3.35,23.71,8742,2.6,3.84,0.19
8752,-3.35,4.77,23.41,8752,2.11,2.29,0.2
8762,-1.28,2.24,17.57,8762,1.25,1.05,0.17
8772,0.05,0.12,11.69,8772,0.43,0.19,0
8782,1.07,1.87,7.66,8782,-0.05,-0.5,-0.18
8792,1.96,5.49,2.94,8792,-0.29,-1,-0.18
8802,2.64,9.08,-2.69,8802,-0.51,-1.29,0
8812,2.78,11.05,-7.85,8812,-0.91,-1.33,0.32
8822,2.44,8.95,-11.4,8822,-1.21,-1.19,0.66
8832,1.91,5.1,-13.51,8832,-1.4,-0.95,0.84
8842,1.22,1.15,-14.33,8842,-1.43,-0.69,0.85
8852,0.99,-1.5,-14.17,8852,-1.28,-0.44,0.69
8862,0.76,-2.03,-12.86,8862,-0.89,-0.26,0.47
8872,0.7,-1.45,-11.52,8872,-0.4,-0.18,0.28
8882,0.7,-1,-11.77,8882,-0.17,-0.15,0.12
8892,0.93,-1.13,-11.96,8892,0.1,-0.06,-0.07
8902,0.95,0.23,-11.45,8902,0.16,0.02,-0.25
8912,1.22,1.48,-10.73,8912,0.2,0.07,-0.35
8922,1.45,2.91,-10.28,8922,0.34,0.09,-0.39
8932,1.51,3.63,-9.96,8932,0.47,0.11,-0.35
8942,1.62,3.83,-9.4,8942,0.58,0.11,-0.31
8952,1.52,4.21,-9.27,8952,0.55,0.1,-0.27
8962,1.68,4.69,-10.11,8962,0.27,0.14,-0.21
8972,1.81,4.58,-9.76,8972,0.11,0.22,-0.15
8982,1.61,4.53,-8.39,8982,-0.04,0.26,-0.11
8992,1.44,3.83,-7.1,8992,-0.31,0.22,-0.09
9002,1.64,3.62,-7.3,9002,-0.67,0.13,-0.11
9012,1.66,3.29,-7.66,9012,-0.75,0.09,-0.12
9022,1.58,3.16,-7.4,9022,-0.7,0.03,-0.13
9032,1.56,3.51,-7.64,9032,-0.61,-0.05,-0.15
9042,1.64,4.09,-8.27,9042,-0.51,-0.11,-0.15
9052,1.72,4.54,-9.19,9052,-0.47,-0.13,-0.13
9062,1.76,4.55,-10.05,9062,-0.49,-0.1,-0.1
9072,1.84,4.12,-10.32,9072,-0.51,-0.03,-0.08
9082,1.84,3.73,-10.03,9082,-0.52,0.04,-0.09
9092,1.75,4.02,-9.73,9092,-0.47,0.1,-0.11
9102,1.59,4.24,-9.18,9102,-0.39,0.12,-0.11
9112,1.48,4.04,-9.11,9112,-0.41,0.13,-0.12
9122,1.59,3.91,-8.88,9122,-0.39,0.13,-0.14
9132,1.6,4.26,-8.38,9132,-0.35,0.11,-0.15
9142,1.68,4.79,-7.97,9142,-0.32,0.06,-0.14
9152,1.81,4.73,-8.37,9152,-0.42,0,-0.12
9162,2.05,4.66,-9.11,9162,-0.45,-0.01,-0.09
9172,1.93,4.38,-9.14,9172,-0.44,0,-0.07
9182,1.86,4.2,-8.89,9182,-0.4,0,-0.06
9192,1.77,4.07,-8.94,9192,-0.32,-0.03,-0.06
9202,1.69,4.14,-9.33,9202,-0.24,-0.04,-0.06
9212,1.64,3.96,-9.38,9212,-0.18,-0.02,-0.07
9222,1.57,4.11,-9.03,9222,-0.09,-0.02,-0.08
9232,1.48,4.41,-9.13,9232,-0.09,-0.04,-0.08
9242,1.72,4.63,-9.76,9242,-0.18,-0.04,-0.08
9252,1.75,4.51,-10.28,9252,-0.26,0.01,-0.08
9262,1.73,4.39,-10.05,9262,-0.31,0.09,-0.08
9272,1.72,4.49,-9.47,9272,-0.37,0.15,-0.09
9282,1.83,4.77,-9.09,9282,-0.37,0.17,-0.09
9292,1.81,5.03,-8.69,9292,-0.34,0.19,-0.06
9302,1.79,4.94,-8.14,9302,-0.29,0.19,-0.02
9312,1.77,4.61,-7.73,9312,-0.27,0.16,0
9322,1.9,4.59,-8.43,9322,-0.39,0.13,0
9332,1.99,4.52,-8.54,9332,-0.4,0.16,0
9342,1.94,4.58,-8,9342,-0.39,0.18,0
9352,1.88,4.74,-7.57,9352,-0.39,0.16,0.01
9362,1.84,4.89,-7.2,9362,-0.37,0.14,0.01
9372,1.79,4.89,-7.52,9372,-0.5,0.1,0.02
9382,1.83,4.8,-7.6,9382,-0.5,0.1,0.02
9392,1.74,5.09,-7.32,9392,-0.47,0.08,0.03
9402,1.77,5.48,-7.61,9402,-0.48,0.04,0.04
9412,1.77,5.6,-7.79,9412,-0.48,0.03,0.08
9422,1.64,5.52,-7.84,9422,-0.53,0.01,0.1
9432,1.65,5.31,-8.02,9432,-0.63,0.01,0.11
9442,1.58,4.8,-7.83,9442,-0.73,-0.01,0.1
9452,1.44,4.52,-7.92,9452,-0.78,-0.04,0.07
9462,1.6,4.6,-7.85,9462,-0.76,-0.08,0.03
9472,1.6,5.02,-8,9472,-0.73,-0.12,0.01
9482,1.64,5.45,-8.55,9482,-0.69,-0.15,0.01
9492,1.86,5.46,-8.68,9492,-0.63,-0.16,0.02
9502,1.87,5.54,-8.75,9502,-0.53,-0.18,0.03
9512,1.83,5.83,-9.28,9512,-0.49,-0.19,0.05
9522,2.03,5.67,-10.38,9522,-0.57,-0.15,0.06
9532,2.05,5.37,-10.37,9532,-0.5,-0.06,0.06
9542,2.01,5.61,-9.77,9542,-0.45,-0.01,0.05
9552,1.88,5.81,-9.51,9552,-0.39,0.01,0.06
9562,2.05,6.12,-9.78,9562,-0.35,0.04,0.08
9572,2.01,6.07,-9.41,9572,-0.24,0.08,0.11
9582,1.93,5.85,-8.96,9582,-0.21,0.09,0.13
9592,1.87,5.66,-8.87,9592,-0.27,0.11,0.14
9602,1.85,5.44,-8.23,9602,-0.22,0.12,0.14
9612,1.76,5.61,-7.4,9612,-0.13,0.09,0.13
9622,1.65,5.79,-7.25,9622,-0.12,0.02,0.13
9632,1.83,5.67,-8.02,9632,-0.2,-0.01,0.14
9642,1.86,5.52,-8.02,9642,-0.16,0,0.13
9652,1.87,5.73,-7.68,9652,-0.16,-0.02,0.12
9662,1.9,5.94,-7.67,9662,-0.16,-0.05,0.12
9672,1.88,5.91,-8.03,9672,-0.13,-0.06,0.14
9682,1.78,5.67,-7.88,9682,-0.07,-0.06,0.16
9692,1.65,5.67,-7.98,9692,-0.11,-0.07,0.16
9702,1.72,5.47,-8.33,9702,-0.18,-0.08,0.16
9712,1.62,5.08,-8.38,9712,-0.17,-0.07,0.16
9722,1.58,4.75,-8.15,9722,-0.12,-0.08,0.14
9732,1.56,4.66,-8.64,9732,-0.19,-0.1,0.1
9742,1.67,4.71,-9.19,9742,-0.18,-0.08,0.06
9752,1.69,4.73,-9.15,9752,-0.15,-0.04,0.04
