21040,0.58,39.23,7.56,21040,-0.79,0.02,0.09
21050,1.51,39.23,3.49,21050,-2.16,-0.66,1.65
21060,0.76,39.23,1.12,21060,-2.46,-1.12,3.31
21070,-1.74,39.23,-1.09,21070,-2.63,-1.45,4.93
21080,-6.02,38.38,-1.22,21080,-2.74,-1.67,6.38
21090,-12.55,31.13,0.45,21090,-3.27,-2.06,7.75
21100,-19.34,24.59,-0.04,21100,-3.71,-2.6,8.73
21110,-25.97,19.19,-3.76,21110,-3.78,-3.26,8.73
21120,-30.45,13.39,-11.63,21120,-2.86,-3.82,8.73
21130,-32.52,-8.39,-22.4,21130,-2.13,-3.93,8.73
21140,-28.66,-39.23,-34.22,21140,-2.17,-3.63,8.73
21150,-14.18,-39.23,-39.23,21150,-4.63,-2.69,5.99
21160,-8.95,-39.23,-39.23,21160,-8.24,-0.94,0.84
21170,-4.33,-39.23,-39.23,21170,-4.92,0.57,-2.22
21180,-5.45,-39.23,-39.23,21180,-0.95,1.69,-4.02
21190,-10.3,-39.23,-39.23,21190,3.18,2.28,-5.61
21200,-16.31,-37.95,-39.23,21200,5.26,3.13,-7.24
21210,-20.82,-21.09,-39.23,21210,4.95,4.06,-8.47
21220,-24.11,-3.22,-34.33,21220,4.36,4.92,-8.73
21230,-26.5,5.86,-24.94,21230,3.66,5.43,-8.73
21240,-26.24,20.45,-16.64,21240,3.67,5.54,-8.73
21250,-22.16,39.16,-3.14,21250,4.03,5.15,-8.18
21260,-14.33,39.23,9.59,21260,4.39,4.15,-6.61
21270,-7.36,39.23,18.54,21270,4.17,2.81,-4.62
21280,-2.26,39.23,27.83,21280,2.9,1.26,-2.71
21290,0.71,39.23,28.1,21290,0.78,-0.42,-0.84
21300,1.58,39.23,18.06,21300,-1.48,-1.86,1.22
21310,0.21,39.23,7.1,21310,-3.05,-2.65,3.13
21320,-3.06,39.23,-3.14,21320,-4.14,-3,5.09
21330,-8.49,39.23,-6.99,21330,-4.68,-3.07,6.86
21340,-15.47,35.6,-6.14,21340,-4.67,-3.27,8.3
21350,-23.68,27.66,-4.27,21350,-4.57,-3.7,8.73
21360,-30.69,19.71,-4.93,21360,-3.66,-4.38,8.73
21370,-34.36,2.37,-12.13,21370,-2.74,-5,8.73
21380,-33.47,-39.23,-27.07,21380,-2.72,-5.18,8.73
21390,-22.16,-39.23,-39.23,21390,-3.38,-4.41,7.51
21400,-9.19,-39.23,-39.23,21400,-4.73,-2.78,3.19
21410,-3.95,-39.23,-39.23,21410,-4.95,-0.88,-0.22
21420,-3.42,-39.23,-39.23,21420,-2.81,0.28,-1.98
21430,-5.31,-39.23,-39.23,21430,0.88,1.18,-3.26
21440,-7.85,-39.23,-39.23,21440,3.48,1.98,-4.6
21450,-13.33,-39.23,-39.23,21450,4.47,3.03,-6.19
21460,-18.42,-26.08,-39.23,21460,4.72,4.13,-7.59
21470,-22.28,-10.84,-31.63,21470,4.53,4.85,-8.45
21480,-24.95,6.47,-23.13,21480,4.39,5.22,-8.73
21490,-24.26,18.33,-10.89,21490,3.9,5.21,-8.54
21500,-20.24,30.99,0.38,21500,3.47,4.62,-7.95
21510,-14.73,39.23,7.36,21510,3.17,3.72,-6.88
21520,-8.68,39.23,15.61,21520,2.32,2.53,-5.45
21530,-4.19,39.23,23.19,21530,1.33,1.21,-4.17
21540,0.11,39.23,22.92,21540,0.59,-0.29,-2.74
21550,2.4,39.23,13.23,21550,-0.28,-1.46,-1.11
21560,3.74,37.36,3.82,21560,-1.18,-2.06,0.26
21570,3.83,25.98,-3.83,21570,-1.8,-2.26,1.22
21580,3.3,15.6,-7.53,21580,-2.04,-2.19,1.82
21590,2.93,7,-8.9,21590,-1.89,-2.08,2.12
21600,2.14,-1.52,-9.63,21600,-1.17,-2,2.22
21610,1.56,-7.86,-10.23,21610,-0.33,-1.92,2.02
21620,1.4,-9.9,-10.12,21620,0.43,-1.86,1.68
21630,1.3,-10.2,-10.55,21630,0.76,-1.84,1.27
21640,1.4,-9.71,-11.63,21640,0.68,-1.82,0.9
21650,1.62,-9.24,-13.84,21650,0.46,-1.74,0.55
21660,2.27,-7.88,-16.76,21660,0.19,-1.58,0.24
21670,2.76,-5.68,-19.31,21670,0.07,-1.29,0.03
21680,3.29,-3.94,-21.09,21680,-0.06,-0.9,-0.11
21690,3.56,-3.12,-21.38,21690,-0.14,-0.45,-0.22
21700,3.58,-1.38,-20.88,21700,-0.21,0,-0.31
21710,3.31,-0.96,-19.13,21710,-0.5,0.42,-0.38
21720,3.04,-0.18,-16.1,21720,-0.68,0.75,-0.47
21730,2.6,1.61,-12.48,21730,-0.65,0.93,-0.49
21740,2.31,1.99,-9.62,21740,-0.51,0.94,-0.43
21750,2.04,2.07,-7.26,21750,-0.29,0.85,-0.39
21760,2.14,3.13,-5.29,21760,-0.06,0.65,-0.34
21770,2.43,4.03,-5.5,21770,0.04,0.41,-0.23
21780,2.64,3.66,-6.03,21780,0.08,0.22,-0.11
21790,2.75,2.95,-6.56,21790,0.03,0.06,-0.05
21800,2.91,2.82,-7.29,21800,-0.05,-0.07,0
21810,3.1,2.76,-7.94,21810,-0.11,-0.17,0.04
21820,3.2,2.93,-8.96,21820,-0.1,-0.23,0.11
21830,3.21,2.88,-9.91,21830,-0.15,-0.23,0.19
21840,3.21,2.91,-9.97,21840,-0.19,-0.22,0.29
21850,3.11,2.57,-10.06,21850,-0.18,-0.21,0.37
21860,3,0.99,-10.18,21860,-0.21,-0.21,0.42
21870,2.53,-2.77,-11.14,21870,-0.33,-0.2,0.33
21880,2.54,-2.99,-11.76,21880,-0.36,-0.13,0.09
21890,2.62,-0.82,-11.48,21890,-0.31,-0.06,-0.05
21900,2.61,0.3,-11.12,21900,-0.15,-0.03,-0.08
